,health,Oxygen,Nitrogen,Carbon,800,817,834,851,868,885,903,920,937,954,971,988,1006,1023,1040,1057,1074,1091,1109,1126,1143,1160,1177,1194,1212,1229,1246,1263,1280,1297,1315,1332,1349,1366,1383,1401,1418,1435,1452,1469,1486,1504,1521,1538,1555,1572,1589,1607,1624,1641,1658,1675,1692,1710,1727,1744,1761,1778,1795,1813,1830,1847,1864,1881,1898,1916,1933,1950,1967,1984,2002,2019,2036,2053,2070,2087,2105,2122,2139,2156,2173,2190,2208,2225,2242,2259,2276,2293,2311,2328,2345,2362,2379,2396,2414,2431,2448,2465,2482,2500
0,good,13.954074753187653,5.037829640185965,1.6211099920275016,0.07739073925520976,0.3614382629667436,0.8447437936615129,0.9809537378308356,0.567931777088877,0.17013230343978417,0.038064647999939985,0.02445984752205522,0.03362612994782986,0.04912311490709704,0.07156919421235865,0.10352317228357281,0.14812827846968638,0.20885402319566923,0.28908293949440367,0.39149230445149974,0.5172968241816003,0.6654991493093216,0.8323577336181943,1.0112944147809604,1.1934094202053305,1.3686682218945319,1.5277363408535052,1.6644262803178995,1.7786990476875963,1.8797339665078918,1.9872528683772364,2.127522736653966,2.3208293412144125,2.562912220280928,2.8123093171134186,2.9990423900539844,3.057842149159604,2.9670061944815562,2.764078638307325,2.52603416439106,2.330183455620389,2.224179276265222,2.220082884030896,2.3061888056563253,2.461498793392402,2.6635127715255624,2.8893379012701206,3.1144709255504783,3.3127543590281334,3.4584974673664903,3.5300004298722327,3.5131274699864163,3.403723934401361,3.2081734428503754,2.9420081351046092,2.627038602002634,2.2878169649079836,1.9483240851431916,1.629618352417079,1.3488826484644845,1.119876983424407,0.9541642277550761,0.8616705086299428,0.8487890824443379,0.9134919482896866,1.040107739198507,1.1992573940530282,1.3568611013776648,1.4891579565187032,1.5939137068504423,1.6890737603522337,1.7994336075636563,1.9407933798240027,2.111393074810643,2.293391967438594,2.460455270352041,2.5860923501631916,2.6498298495632575,2.640792060013888,2.5590683133751915,2.4150626040450094,2.226961925441154,2.0168316362748273,1.8062982991561038,1.6129154627668951,1.4480151867229765,1.3162924970088177,1.216822825421273,1.1448855400568085,1.0939268413767314,1.0571744190606394,1.028681431920864,1.003808490089075,0.979286893815763,0.9530420756478719,0.9239264429172321,0.8914560176850892,0.855594389799017,0.8165932583829618,0.7748817465186657,0.730991582162699,0.6855063406529232,0.6390261090431009,0.5921420190758471
1,good,14.117161773165869,4.929451098292065,1.6209453021460303,0.00041783252378733683,0.0008139951001703617,0.0018345709422414652,0.0047046776606537374,0.012626263511977891,0.03266814527291662,0.07756934322404306,0.16502853917208188,0.3112199917480206,0.5179908640220856,0.7602012509072212,0.9855253501720392,1.1345865458494608,1.173169591315252,1.114136871476164,1.0112873527751733,0.9292355494926987,0.9114652464038455,0.9663754970405751,1.0741356465649898,1.203629354669509,1.3279856391519658,1.4340580993942906,1.5266390102325322,1.6283574783450148,1.7731722013229572,1.9902792966615495,2.281043070921272,2.6028062499061924,2.878069793942743,3.0327792772377338,3.040441981808811,2.9377461047726467,2.7993042059359756,2.6936747231962195,2.6541662483290978,2.6784907158601294,2.7463785512008134,2.8370265304739024,2.937161103687457,3.0408860352156313,3.146081800650538,3.25067628012713,3.3499677343675387,3.435234025549684,3.4937602270426216,3.5103903217573826,3.470422919470265,3.36320917281541,3.1854352795552967,2.943024311495794,2.650961681814562,2.331019021719489,2.0080536932348743,1.7060091480513118,1.4447703827772709,1.2386584865111439,1.096741624612965,1.0245073497266142,1.0259642235234852,1.1050389417432531,1.2652517534471146,1.5070661483551528,1.823028779819801,2.1919767527974887,2.5751797681173554,2.918442590543778,3.16305992282447,3.2639056859126194,3.2068884342456645,3.015639618163866,2.7422717745146112,2.4467409047943383,2.1762091321589865,1.954431537882921,1.7835002065443302,1.65300054784427,1.5496049817766169,1.4628461786019837,1.3866481164732056,1.318352042007183,1.2570953135508185,1.2025604708566795,1.1543237958746317,1.1116546169214438,1.0735533752802613,1.0388775054495643,1.006474794174768,0.9752900179277979,0.9444348900115646,0.9132228888440881,0.8811756058262535,0.8480088979357255,0.8136068370437186,0.777990100125727,0.7412836713097867,0.703686968974481,0.6654480328980219,0.6268423191339089,0.5881559538825785
2,good,13.887550304803847,5.0943036760039515,1.6598782212197543,0.0002686869067468633,0.0005828222620208538,0.0012435818209973212,0.0025993423109861398,0.005369790534627407,0.01130517898654318,0.02531352174330467,0.06057010909359618,0.14520782833911114,0.3193076088795003,0.6045792661629844,0.95499814870424,1.247723995070418,1.3625834481264631,1.2871210843306014,1.1240268109876097,0.9919054576153078,0.9383762018241663,0.9416012918020882,0.9601254030339239,0.9673973895455394,0.9569083047784104,0.9346615515073743,0.9118232180684048,0.9002352783220798,0.9099503181882034,0.9481844971788237,1.0195879631436713,1.1277642850279583,1.2776315654450112,1.4774936541515253,1.7387577127735587,2.0710241587401295,2.4722449746547146,2.9180874250405227,3.358704427460628,3.7297727462219563,3.975903025645438,4.073943260989873,4.041209785871852,3.9233173522832043,3.7704571124896207,3.6174833799508006,3.477573032484345,3.3482501777888976,3.2218069010878234,3.0929211380781947,2.961030355286744,2.8289397326807206,2.70033398503821,2.5781658685665274,2.4646792448996866,2.3626759888476396,2.2766028194158325,2.2115108656914186,2.168934670567795,2.1416823193312533,2.1124897792058444,2.060667699212009,1.974845022154884,1.863316963856324,1.753556989689069,1.6804139579635125,1.6710128902764874,1.7354525855227667,1.8663002029420013,2.0435754663403487,2.240526067929723,2.428041784585242,2.578167159234348,2.6677060892842226,2.681918251387137,2.617279386079014,2.4821023176029056,2.294491448395091,2.078128041819605,1.8571823095153208,1.6518583931315383,1.4756745479019857,1.3348297043432087,1.229285895927549,1.154785451193226,1.1049966488300667,1.0732307604518083,1.0535093871950783,1.041029898682749,1.032212790846043,1.0245316049322446,1.0162757304214263,1.006329887088966,0.9940014608242403,0.978896782844709,0.9608357316379086,0.9397927789157366,0.915855331547021,0.889193378353984,0.8600367630471772,0.828657796077355,0.7953576927781455,0.760455774925605
3,good,14.090321965519669,4.9535396199700354,1.655001319568762,0.016582132135625424,0.03345106558044796,0.09016772451025293,0.2557364112513567,0.5865859113796554,0.9758074307337435,1.1468375840854086,0.9704423060603782,0.6482247036289926,0.4349712017718889,0.3840459700956838,0.42334378385157756,0.491840259627183,0.565477611971263,0.6363933735845883,0.7003127129992714,0.753632992174442,0.7933417386016042,0.8173768084324216,0.8251505205267565,0.8188306947102243,0.8071088590052486,0.813161199231116,0.8815314472786059,1.063366188009098,1.3619336793027295,1.6762122076060597,1.8354541315498114,1.7397052591439404,1.4605410881250218,1.175130293284219,1.0178962269514886,1.0156353011075379,1.1305333464944045,1.3211577799497427,1.5653012869606264,1.8544688127002724,2.1833994439252624,2.5435142139443765,2.919964087705132,3.2910212586738026,3.629505435272451,3.906120249488911,4.094114858405005,4.174146940892311,4.138001340985374,3.9900860154357325,3.746312531448035,3.430798521449755,3.071464745070069,2.6958050067939854,2.3278596896273487,1.9868917327653817,1.6876808676087718,1.4418721572717905,1.259470924336874,1.149394080256739,1.1181572475287058,1.1666086593894924,1.2861139415805858,1.4569343767169485,1.6513121745851866,1.8412677364121277,2.0076270058684296,2.145157250037534,2.260732569275624,2.365906129806987,2.4686370407246456,2.5687183135325684,2.658360807779857,2.72619386954416,2.761780317811227,2.758615346876358,2.7151206232673877,2.634170308804183,2.52191744261537,2.386468260930224,2.2366716176080024,2.0811224275181885,1.9274129801657818,1.7816435998958111,1.648186006933492,1.5296707124635969,1.427149776719692,1.3403748377260498,1.2681298097587923,1.2085664166683405,1.1595050323937048,1.1186790949890673,1.0839154279710432,1.0532532781686545,1.0250112269364486,0.9978138046158488,0.9705896199682104,0.9425512074699723,0.9131645337986276,0.8821138382514316,0.8492655615846169,0.8146336636380236,0.7783476181246135
4,good,13.88332516833296,4.8337003589061265,1.6290259871480988,7.083572747025847e-06,1.6782659714335223e-05,4.354657915192178e-05,0.00011708712298137716,0.00031385403356266417,0.0008346812056037776,0.0023519798401196363,0.007965591676923919,0.031423497593219385,0.11529616593267815,0.3317082154770283,0.6984635272066969,1.0580092062801316,1.1693003437095402,1.0033793492740841,0.7838547353969333,0.6995155664949207,0.7517260506607631,0.8571092888402619,0.955007047000924,1.0238098951220136,1.0669939182706503,1.1054348184713179,1.1739240691850745,1.3144014319488142,1.5615623930115086,1.9218898109842384,2.3566361608554414,2.7857122552403597,3.1204196914037503,3.309135012247182,3.363519382833059,3.3451223263434824,3.324568112826753,3.345267691427016,3.4131717615575634,3.5092865727850726,3.6080603882776505,3.6889892199987564,3.7394715389027664,3.752978904459885,3.726536922592508,3.65918882717155,3.5514654641723027,3.4053877997050916,3.224603699440793,3.014438468024813,2.781766770523347,2.5346921185915816,2.2820720863371498,2.0329693144790832,1.7961714274828915,1.580081810728359,1.3935626486959212,1.2482098409028146,1.1605923603969739,1.14888691672632,1.218218957360465,1.3422418471943076,1.4656728378573554,1.5407870781794135,1.5676996415067694,1.593068164818518,1.6681898929212267,1.8125374288442082,2.011873391075656,2.237176152529753,2.4600122309662806,2.6573343852906173,2.811296449057407,2.9091060695034647,2.9437729159754165,2.9148110367719227,2.8281022561630444,2.694713788395388,2.5289090592394796,2.345827480827823,2.159353126295409,1.9805768218638988,1.8170449452063164,1.672763600796248,1.5487599529600868,1.4439298083274008,1.3559186182203442,1.281860099699056,1.2188917440170393,1.1644465678790834,1.1163689532861345,1.0729186637877508,1.0327204138855681,0.9946988170508283,0.9580199722591821,0.9220468486423871,0.8863074881922706,0.8504718910094787,0.8143333926777871,0.7777916448331178,0.7408358068955326,0.7035276892840496,0.6659852201920221
5,good,14.049845303130656,5.078729117702455,1.7297731067779565,0.002192100215571923,0.0037465183652522177,0.006242873618427841,0.01014201331089722,0.01606360970989769,0.02480503622005228,0.03734345939104507,0.05481118661467215,0.07843464861577619,0.1094303160495956,0.15886517060210076,1.1720343971392388,0.2615827332690376,0.32201141392924393,0.396062058618911,0.47518064179894626,0.5562515246680816,0.6355788292912887,0.7092584199528781,0.7736591755939233,0.8259569136445424,0.8646463413158758,0.8899505225806653,0.9040558244648198,0.911122459122296,0.917058130712874,0.9291577846137512,0.9563967914815896,1.0140629062861386,1.1402919792788164,1.414466732718715,1.9069524461716045,2.520153761205979,2.950869233725179,3.002264654480792,2.84145939457239,2.7641009442204667,2.8699668048454563,3.0846749705859757,3.3211846522944315,3.536460414158103,3.7142560675421405,3.8474879049922857,3.932603579033966,3.9685173123341957,3.9562882710643654,3.898783728427481,3.8002969872242054,3.6661767235034577,3.50251401219532,3.315908731454065,3.1133119089570216,2.901922227744156,2.6891082532057284,2.482334032592526,2.2890805978040003,2.1167702742668917,1.9727013671344362,1.863975550431697,1.7973473859721987,1.778865188873935,1.8131521049171573,1.902254510235641,2.0441908991842888,2.231618011288798,2.4512457350101124,2.684593896884385,2.910295676999392,3.1075203083921608,3.25951795182283,3.356124783230623,3.394452434476096,3.3777447685475375,3.3131086321440435,3.2091378052738726,3.074242450264565,2.9159676964422885,2.7410719382219377,2.5558885643751963,2.366555567367656,2.17893444764444,1.9982761497905925,1.8288152716403978,1.6734702558930838,1.5337475852708764,1.4098556268815885,1.3009699608542418,1.2055683054422892,1.1217610061527734,1.0475671339030947,0.981113191475889,0.9207532231545992,0.8651227500636649,0.8131447791971983,0.764006193996495,0.7171195729706211,0.6720810001396409,0.6286301574464628,0.5866156623377905,0.5459664272025921
6,good,13.954772583336633,5.052187899327665,1.6932292800347533,9.476667245640353e-05,0.00021140499146972747,0.0007811967674671202,0.00393490509543371,0.01849780233400489,0.06987295207112673,0.20415084578000717,0.4569849342779912,0.7819803375565173,1.0236286846949567,1.0297180755349196,0.8088522890820807,0.525062857475644,0.3367693000376207,0.2900316727201553,0.34912825148014803,0.4654925951637017,0.6054245401385568,0.7459316877311147,0.8680567996691707,0.9568087646134896,1.0044463300771478,1.0129568930763402,0.9936847822287935,0.9640582418925817,0.9427779961787788,0.9453627791363831,0.981517644774139,1.0547794831116548,1.1639160445602332,1.3050639725798672,1.473665259997743,1.665673477858963,1.8784900635454627,2.1482714761095343,2.8679107162951603,3.7705414827823294,3.3377241034585734,3.175931566657203,3.4049465395805103,3.6495739523590793,3.8674643883423205,4.046548970883709,4.175663443820586,4.245317777846353,4.248822477711008,4.183202199961525,4.0497469610264005,3.8541078839317264,3.6059214412093064,3.3180286510720487,3.005425506452013,2.6841208993781964,2.370075786106706,2.0783482601495167,1.822483005668904,1.6140868077716395,1.4624647796347048,1.3741935082500383,1.352588955654576,1.3971527720360817,1.5031756736995374,1.6616728612855596,1.8597222825323223,2.081154568883773,2.3075129651366924,2.5192942830363525,2.697594087080763,2.82623661447125,2.894187588881354,2.8976518780811613,2.8410365890253564,2.7361571089729155,2.5996680504459437,2.4494181257063303,2.300864354986235,2.1646054046495893,2.045575726097653,1.9437804638668754,1.8559691069601352,1.7775099739141793,1.7038986527225688,1.6316453995761298,1.55856837431288,1.4836777443153641,1.4068654693261053,1.3285651630208697,1.2494719338082905,1.1703504585072046,1.0919235094485453,1.0148194578174121,0.939556933213041,0.8665498469556691,0.7961216675811378,0.7285223032109296,0.66394394265981,0.6025340778142994,0.544405075354016,0.48964036874052125,0.4382977620418213
7,good,14.077716838748332,5.132591599974954,1.680605087382626,0.014673513148340889,0.03352851108333868,0.07021027324276093,0.13463773327622994,0.2363735785673573,0.3799706211699433,0.559561036401722,0.7557072938075963,0.9377736859833623,1.0728148877885808,1.1379574113300595,1.1301761815337126,1.0679486881910514,0.9836517806800016,0.9108075100860678,0.8727046371474573,0.8771780675600727,0.9182462818255686,0.9819381435517051,1.0527306952038367,1.1181781843091543,1.1710534823475525,1.2094937263386458,1.2359999273319473,1.2560399103165156,1.2768460642513244,1.3069123298052125,1.3564846594812232,1.438637126368558,1.5692259460529558,1.7629635278505813,2.02398681843687,2.3339202084902317,2.6462209587549297,2.8962091737719984,3.027117352947709,3.0186811402663336,2.8991147000734703,2.7314993271591788,2.583879673384416,2.502378302904812,2.500824886845398,2.5666112320909646,2.6735066209477596,2.792737550621448,2.899182504007076,2.9738433588180784,3.0046818242608344,2.9868785777838127,2.9225245053056845,2.81946730670776,2.6893189617677287,2.5450379554606806,2.398747267892516,2.2604418503149497,2.137969273288899,2.0381161367221723,1.967834171668806,1.9339593112875468,1.9400938165610127,1.9814080517427932,2.0411545413646603,2.0936888370091435,2.1151244695412688,2.096177765499535,2.0484283218559067,1.9993676413343384,1.9798862070150887,2.012402704124581,2.1050857319499583,2.2516742756707426,2.4334591738731577,2.6215956854085265,2.7807755699003724,2.8758483322420907,2.880803551165485,2.7868449155741954,2.6055801699788605,2.365370980348697,2.1023015363928614,1.8497712298942002,1.630888618140513,1.455852443397108,1.323873270639487,1.2274844947644452,1.1569160600385469,1.1031119464720958,1.0590988274974007,1.0201386708820326,0.9832877904755427,0.9468326889769547,0.909831978063283,0.8718150012259586,0.8326049189718425,0.7922178221407238,0.7508014474305775,0.708593103432894,0.6658875532473185,0.6230112961921798,0.5803019491714753
8,good,13.95149942322361,5.036878411355249,1.6770873135118354,0.000219455104810272,0.00040347747775807937,0.0007499978766762393,0.0014122375276118158,0.003040801073532448,0.01594742100181979,0.1325036566343319,0.5731212353743796,1.0386918673647407,0.7858687718716266,0.29757532512247337,0.1544535066938851,0.19617291838828024,0.2820750642678719,0.390443549874313,0.5171640597785353,0.6557659777023092,0.7968667803022758,0.9296400415177134,1.044006265044524,1.132957591434091,1.1943112351448368,1.231316474346156,1.2519206559709246,1.2670419025364228,1.2888697581685076,1.3310380972424516,1.4126924718819402,1.5648632703136025,1.8275482795953006,2.2201758490277035,2.692503706371572,3.1115925789773713,3.336375161850174,3.331188138047846,3.1959945918591517,3.0771654380503533,3.060837897206327,3.147188371819883,3.292506217264396,3.452919576257047,3.5993339139108937,3.7140726547708542,3.7851709096589783,3.8038657320836236,3.7644468517380307,3.664827782297163,3.506981673785793,3.2969494923630616,3.0443770751287977,2.7616615958090476,2.462867809076679,2.162618594649441,1.8751588037020837,1.613716878316889,1.3901359699775115,1.214547434370231,1.0947209205633517,1.0348122284416341,1.0336546389484171,1.0833829946290017,1.1696165777217833,1.2741353713689998,1.3798125352305488,1.4760698007214814,1.562336063839782,1.6476458135512269,1.7463563829787998,1.8718452803426977,2.0308153293979982,2.220191303789015,2.42719465446844,2.6319743664214093,2.8116533813371962,2.9447072163512447,3.0148416315683177,3.013738004571202,2.9422070147258186,2.8095562209922695,2.6313674214022855,2.4262806627717146,2.212618635623947,2.0056488588031627,1.8159949021167265,1.6493050530041522,1.5069306511628997,1.387170391290331,1.2866266608106982,1.2013446494524893,1.1275802353119335,1.0621947821256763,1.0027655255036678,0.9475270735481993,0.8952428495120772,0.8450704709941748,0.7964512905515406,0.7490308912490505,0.7026054214391871,0.6570852245840499,0.6124683291674177
